,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
40,,,,,,,,,,,,,,,,,1.020606,,,,,,,,,,,,,,5aa0a688-cfea-4919-9759-3affd2be314f,117,,"[98.6, 78.5]",3930163,1,,,,-2.9382565,,Right Foot,,,"[88.9, 76.5]",Ground Pass,9.904039,,,,,Jude Bellingham,30714.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,4,England,768,['cbfb64f6-c0e1-4283-a2ac-da2922e207b8'],42,,,,,,,,,,,,,,,,,England,768,00:01:42.378,Pass,
41,,,,,,,,,,,,,,,,,0.814953,,,,,,,,,,,,,,2f564521-b871-4e79-a8a0-7b63af23cd3e,121,,"[87.9, 75.4]",3930163,1,,,,-1.8329161,,Right Foot,,,"[86.8, 71.3]",Ground Pass,4.244997,,,,,Phil Foden,4354.0,,,,,,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,4,England,768,"['04bb6678-2c82-49e6-9d0e-057448510593', '50b84381-ba18-4e1e-ac5d-09751dbf64dc']",46,,,,,,,,,,,,,,,,,England,768,00:01:46.385,Pass,True
42,,,,,,,,,,,,,,,,,1.158189,,,,,,,,,,,,,,5b591e43-7348-43bb-94db-8b9189465a3b,125,,"[87.6, 68.2]",3930163,1,,,,-2.830313,,Left Foot,,,"[76.1, 64.5]",Ground Pass,12.080563,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,4,England,768,"['3d4cae29-5a4d-4331-8675-b023dfede2f8', '8962c8c6-d172-4ab8-b784-b1e6601a956e']",47,,,,,,,,,,,,,,,,,England,768,00:01:47.898,Pass,True
43,,,,,,,,,,,,,,,,,1.451058,,,,,,,,,,,,,,afa05704-a52d-4d58-b55d-109ae87c8b1e,129,,"[74.0, 65.2]",3930163,1,,,,-1.5998338,,Right Foot,,,"[73.3, 41.1]",Ground Pass,24.110165,,,,,John Stones,3244.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,4,England,768,['a155e9a3-f14b-4a3d-9288-948c301b36d1'],49,,,,,,,,,,,,,,,,,England,768,00:01:49.281,Pass,
44,,,,,,,,,,,,,,,,,1.488142,,,,,,,,,,,,,,f4df5ba6-470a-44ff-825d-5e52a18c71da,133,,"[74.4, 41.6]",3930163,1,,,,-1.1873956,,Right Foot,,,"[79.2, 29.7]",Ground Pass,12.831601,,,,,Marc Guehi,34526.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,4,England,768,"['4955869c-1876-4ca3-97e0-da6d440e6e1f', 'c9140337-590f-45de-a833-d14ae7c64486']",54,,,,,,,,,,,,,,,,,England,768,00:01:54.632,Pass,True
45,,,,,,,,,,,,,,,,,0.967581,,,,,,,,,,,,,,f7cbe953-cb8d-4fa1-b89e-0995d0561b65,136,,"[78.5, 30.0]",3930163,1,,,,-1.141449,,Right Foot,,,"[86.1, 13.4]",Ground Pass,18.257053,,,,,Kieran Trippier,3308.0,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,4,England,768,['95cc1ef8-fbae-4aee-ad99-174912486b26'],57,,,,,,,,,,,,,,,,,England,768,00:01:57.393,Pass,
46,,,,,,,,,,,,,,,,,1.620778,,,,,,,,,,,,,,85332151-f89c-4b5b-90b4-299ee048a558,143,,"[35.9, 35.2]",3930163,2,,,,0.87908286,,Left Foot,,,"[49.4, 51.5]",Ground Pass,21.164593,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,4,England,768,['76433946-8878-4cc7-aa7c-a2fc7ac6c4c3'],5,,,,,,,,,,,,,,,,,England,768,00:02:05.176,Pass,
47,,,,,,,,,,,,,,,,,1.516001,,,,,,,,,,,,,,af574715-6a0f-44f6-9637-709c97167841,146,,"[48.0, 56.0]",3930163,2,,,,-1.6103238,,Right Foot,,,"[47.3, 38.3]",Ground Pass,17.713837,,,,,John Stones,3244.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,4,England,768,['6f46d22c-17ea-425e-a10e-e94421af56cc'],9,,,,,,,,,,,,,,,,,England,768,00:02:09.077,Pass,
48,,,,,,,,,,,,,,,,,1.902265,,,,,,,,,,,,,,d52493f6-ee1b-4723-b831-13e6d6f91668,149,,"[47.7, 39.0]",3930163,2,,,,1.1672887,,Right Foot,,,"[62.6, 73.9]",Ground Pass,37.947594,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,4,England,768,['ef440f1b-9e12-428e-9751-68e2b3302fa1'],13,,,,,,,,,,,,,,,,,England,768,00:02:13.816,Pass,
49,,,,,,,,,,,,,,,,,1.107187,,,,,,,,,,,,,,9e386451-48fc-41ca-8343-2c6c77fab9a5,152,,"[72.3, 73.3]",3930163,2,,,,-1.6549345,,Right Foot,,,"[70.9, 56.7]",Ground Pass,16.658932,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,4,England,768,['8c44b2da-fb32-4253-902b-8ce9006c2ed2'],19,,,,,,,,,,,,,,,,,England,768,00:02:19.114,Pass,
50,,,,,,,,,,,,,,,,,1.286326,,,,,,,,,,,,,,29816e66-bb87-46b3-8c07-4ce75ba765c4,155,,"[72.6, 66.4]",3930163,2,,,,2.0591302,,Right Foot,,,"[69.2, 72.8]",Ground Pass,7.2470684,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,4,England,768,['c5891e92-7745-4402-871d-13628986c382'],21,,,,,,,,,,,,,,,,,England,768,00:02:21.367,Pass,
51,,,,,,,,,,,,,,,,,1.245736,,,,,,,,,,,,,,193e7ff1-4d26-4e0c-b192-530179aa46aa,158,,"[69.2, 72.8]",3930163,2,,,,-1.0496582,,Right Foot,,,"[72.3, 67.4]",Ground Pass,6.226556,,,,,Declan Rice,3943.0,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,4,England,768,['d6a3969e-69b2-471d-abb5-c71aab1138b1'],23,,,,,,,,,,,,,,,,,England,768,00:02:23.526,Pass,
52,,,,,,,,,,,,,,,,,0.779672,,,,,,,,,,,,,,298869c5-7e98-4f8f-954b-01e375ce53fb,161,,"[72.3, 67.4]",3930163,2,,,,-2.9608932,,Left Foot,,,"[61.9, 65.5]",Ground Pass,10.572133,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,4,England,768,['5dfb310b-07f6-435c-9e56-0325e477e927'],24,,,,,,,,,,,,,,,,,England,768,00:02:24.827,Pass,
53,,,,,,,,,,,,,,,,,1.082097,,,,,,,,,,,,,,d5e9c213-0c3f-42be-aad8-b5b695047c9a,164,,"[64.0, 66.4]",3930163,2,,,,0.92873824,,Right Foot,,,"[72.3, 77.5]",Ground Pass,13.860014,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,4,England,768,['bf9a0bd4-9aa2-4f39-923f-3eb881a5515c'],27,,,,,,,,,,,,,,,,,England,768,00:02:27.847,Pass,
54,,,,,,,,,,,,,,,,,1.209083,,,,,,,,,,,,,,df5c52ed-84f4-4ba1-ac14-5d172c2630a8,167,,"[76.8, 77.8]",3930163,2,,,,0.018689413,,Right Foot,,,"[87.5, 78.0]",Ground Pass,10.701869,,,,,Bukayo Saka,22084.0,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,4,England,768,['17e22055-faa4-4b48-bfbe-4a2da86e70fa'],30,,,,,,,,,,,,,,,,,England,768,00:02:30.575,Pass,
55,,,,,,,,,,,,,,,,,1.325989,,,,,,,,,,,,,,be8f2e98-a1ad-40ae-96ca-3be4ed3a5ab1,172,,"[84.1, 74.7]",3930163,3,,,,-0.83316296,,Right Foot,True,,"[109.0, 47.3]",High Pass,37.02391,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['31c508eb-2b4b-4f00-92d9-509edc7dbc8a'],8,,,,,,,,,,,,,,,,,England,768,00:03:08.017,Pass,
56,,,,,,,,,,,,,,,,,1.331323,,,,,,,,,,,,,,694b4477-4511-4d67-8ec2-82a4bc104ec3,177,,"[93.8, 34.9]",3930163,3,,,,-1.1789852,,Right Foot,,,"[100.7, 18.2]",Ground Pass,18.069311,,,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Left Back,5,England,768,['0700f63c-0494-40c0-b8ec-4b5c82f302c9'],11,,,,,,,,,,,,,,,,,England,768,00:03:11.473,Pass,
57,,,,,,,,,,,,,,,,,1.75006,,,,,,,,,,,,,,013aeaba-94c8-4014-a449-bd43b5373c67,181,,"[94.1, 21.9]",3930163,3,,,,2.4325628,,Right Foot,,,"[73.7, 39.4]",Ground Pass,26.877686,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,"['58da0785-7777-4b59-afb8-fab29958b38a', 'a49a9833-1fff-45f9-bc38-3b0554922cec']",15,,,,,,,,,,,,,,,,,England,768,00:03:15.996,Pass,True
58,,,,,,,,,,,,,,,,,1.692766,,,,,,,,,,,,,,0f8ed8c5-fa7c-4ed1-81f7-a013d6bed7df,184,,"[73.3, 46.7]",3930163,3,,,,1.3174914,,Right Foot,,,"[80.6, 74.9]",Ground Pass,29.129538,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,England,768,['ab1a6fd1-be2a-4640-84f4-f56dbee9210a'],19,,,,,,,,,,,,,,,,,England,768,00:03:19.013,Pass,
59,,,,,,,,,,,,,,,,,1.942272,,,,,,,,,,,,,,662491e2-4227-4471-995b-b01b420a4143,187,,"[70.5, 74.9]",3930163,3,,,,-2.252791,,Left Foot,,,"[51.5, 51.5]",Ground Pass,30.142328,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['acea3db9-a430-4123-b068-12a8cba9b197'],22,,,,,,,,,,,,,,,,,England,768,00:03:22.138,Pass,
60,,,,,,,,,,,,,,,,,3.267633,,,,,,,,,,,,,,c1540d50-9904-4b8b-8fd1-118922bd3620,191,,"[45.9, 52.0]",3930163,3,,,,-2.6282477,,Right Foot,,,"[16.1, 35.2]",Ground Pass,34.209354,,,,,Jordan Pickford,3468.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,England,768,"['0403f107-bee2-46a0-bfdc-9466ca24d9d4', 'a94107a1-c28b-44b5-81b0-91150ece1d54']",25,,,,,,,,,,,,,,,,,England,768,00:03:25.120,Pass,True
61,,,,,,,,,,,,,,,,,1.951589,,,,,,,,,,,,,,32773c1b-7c96-4651-9ff4-0668adc4a839,194,,"[16.8, 35.4]",3930163,3,,,,1.0765655,,Left Foot,,,"[27.9, 56.0]",Ground Pass,23.400213,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Jordan Pickford,3468.0,Goalkeeper,5,England,768,['b882f95f-3be8-45ef-b059-066b3c12c7ed'],29,,,,,,,,,,,,,,,,,England,768,00:03:29.291,Pass,
62,,,,,,,,,,,,,,,,,1.369028,,,,,,,,,,,,,,b384a7a9-3484-47b0-84f4-c83ceb650482,197,,"[33.8, 57.1]",3930163,3,,,,0.8980149,,Right Foot,,,"[48.7, 75.8]",Ground Pass,23.91025,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,England,768,['746a161c-73bf-4474-b759-75f252ec841b'],32,,,,,,,,,,,,,,,,,England,768,00:03:32.860,Pass,
63,,,,,,,,,,,,,,,,,0.767624,,,,,,,,,,,,,,f0d01027-9a36-4346-9237-87e8c8f735b3,200,,"[49.4, 75.4]",3930163,3,,,,0.07520039,,Right Foot,,,"[64.0, 76.5]",Ground Pass,14.641379,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['b0dee1a9-cc7e-4355-b16c-48e8026c0a32'],35,,,,,,,,,,,,,,,,,England,768,00:03:35.348,Pass,
64,,,,,,,,,,,,,,,,,0.72349,,,,,,,,,,,,,,b72f9fe2-2587-468c-b0ff-15b241675fb6,203,,"[63.6, 76.5]",3930163,3,,,,-3.0838058,,Right Foot,,,"[51.5, 75.8]",Ground Pass,12.120231,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['c35e3adc-aa9b-4160-ac13-2209698da094'],36,,,,,,,,,,,,,,,,,England,768,00:03:36.372,Pass,
65,,,,,,,,,,,,,,,,,0.454921,,,,,,,,,,,,,,6bf2979d-8cce-420a-906e-f05059b2f20a,206,,"[51.5, 75.4]",3930163,3,,,,2.0533097,,Right Foot,,,"[50.4, 77.5]",Ground Pass,2.3706539,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['ab8f9837-35c4-4f82-a8ba-343d7e24b066'],37,,,,,,,,,,,,,,,,,England,768,00:03:37.701,Pass,
66,,,,,,,,,,,,,,,,,0.939651,,,,,,,,,,,,,,fdb0f494-7557-4ced-bb29-c6fa0f099eac,209,,"[50.4, 77.5]",3930163,3,,,,-1.8040932,,Right Foot,,,"[48.0, 67.4]",Ground Pass,10.381233,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['ac4467ab-e30b-4aad-b3f3-5eddcbcd9d12'],38,,,,,,,,,,,,,,,,,England,768,00:03:38.325,Pass,
67,,,,,,,,,,,,,,,,,1.363647,,,,,,,,,,,,,,bceb0a71-a68f-4058-868c-67014dbf9d56,212,,"[47.7, 64.5]",3930163,3,,,,-1.3483491,,Right Foot,,,"[51.5, 47.7]",Ground Pass,17.224401,,,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,England,768,['05db4422-d0b7-43fb-baa6-ac5e72de39f7'],40,,,,,,,,,,,,,,,,,England,768,00:03:40.133,Pass,
68,,,,,,,,,,,,,,,,,2.237454,,,,,,,,,,,,,,19269ddb-bc42-4b2f-825e-3a38e6370ec0,215,,"[56.7, 43.2]",3930163,3,,,,1.1739547,,Right Foot,,,"[71.2, 77.8]",Ground Pass,37.515465,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['f8ad4726-5ad8-4c2b-86da-9a5e5b9ed97e'],45,,,,,,,,,,,,,,,,,England,768,00:03:45.675,Pass,
69,,,,,,,,,,,,,,,,,0.986454,,,,,,,,,,,,,,9ae46589-df6a-4b96-8ef4-161401e42248,218,,"[79.9, 77.5]",3930163,3,,,,-2.2018757,,Right Foot,,,"[76.1, 72.3]",Ground Pass,6.440497,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['b8f3d864-237c-4ab6-81f2-b6ce5463e9c4'],51,,,,,,,,,,,,,,,,,England,768,00:03:51.262,Pass,
70,,,,,,,,,,,,,,,,,0.600461,,,,,,,,,,,,,,0e9ad2b6-9196-4731-ad4c-21402300363a,221,,"[76.1, 72.3]",3930163,3,,,,-0.21320452,,Right Foot,,,"[85.8, 70.2]",Ground Pass,9.924717,,,,,Bukayo Saka,22084.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['46521c87-1a23-4d32-8d82-f5c104f28835'],52,,,,,,,,,,,,,,,,,England,768,00:03:52.813,Pass,
71,,,,,,,,,,,,,,,,,0.574929,,,,,,,,,,,,,,76e044f2-838e-4f79-8454-a17a64e92c0a,224,,"[85.8, 70.2]",3930163,3,,,,-2.604006,,Left Foot,,,"[75.4, 64.0]",Ground Pass,12.107849,,,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Bukayo Saka,22084.0,Right Wing,5,England,768,['e881c061-1bf5-41b0-98e1-47c2b8ac0d16'],53,,,,,,,,,,,,,,,,,England,768,00:03:53.476,Pass,
72,,,,,,,,,,,,,,,,,2.292669,,,,,,,,,,,,,,3a919b13-ea4d-41c9-9b64-870037971515,227,,"[77.8, 57.2]",3930163,3,,,,-1.4715385,,Right Foot,,,"[80.2, 33.1]",Ground Pass,24.219208,,,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,5,England,768,['765893a1-717d-4e9a-9cd6-e1e62288d467'],56,,,,,,,,,,,,,,,,,England,768,00:03:56.811,Pass,
73,,,,,,,,,,,,,,,,,1.21242,,,,,,,,,,,,,,c2750e09-e568-449f-ac41-e2e3a91e70ae,230,,"[80.2, 33.1]",3930163,3,,,,-1.2164487,,Right Foot,,,"[90.3, 5.8]",Ground Pass,29.108418,,,,,Kieran Trippier,3308.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['2666a568-0865-4364-b1eb-282f42e88f0b'],59,,,,,,,,,,,,,,,,,England,768,00:03:59.314,Pass,
74,,,,,,,,,,,,,,,,,1.558336,,,,,,,,,,,,,,4cc1327b-ff55-4555-8282-89d8633706c9,234,,"[89.3, 5.1]",3930163,4,,,,2.6871827,,Right Foot,,,"[71.9, 13.6]",Ground Pass,19.365175,,,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Left Back,5,England,768,"['1d9bc1fd-7d05-4042-a73b-17ba0d04e267', 'c09c2944-9147-41ab-b7ac-985a41ee002c']",1,,,,,,,,,,,,,,,,,England,768,00:04:01.123,Pass,True
75,,,,,,,,,,,,,,,,,1.268669,,,,,,,,,,,,,,6df9bc57-b80c-46cf-a3b2-6f1df55637d2,237,,"[71.6, 13.6]",3930163,4,,,,1.8842826,,Left Foot,,,"[65.7, 31.8]",Ground Pass,19.132433,,,,,John Stones,3244.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['5e54b9ee-7ac9-4c2d-a930-d783f24856d3'],4,,,,,,,,,,,,,,,,,England,768,00:04:04.671,Pass,
76,,,,,,,,,,,,,,,,,1.641913,,,,,,,,,,,,,,dc4ef021-8009-43c3-b8aa-96f7e0bbee44,240,,"[72.3, 35.9]",3930163,4,,,,-1.1894151,,Right Foot,,,"[80.2, 16.2]",Ground Pass,21.224985,,,,,Phil Foden,4354.0,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,5,England,768,['f96a10fb-9662-4aab-9f91-7ea64c50190f'],9,,,,,,,,,,,,,,,,,England,768,00:04:09.712,Pass,
77,,,,,,,,,,,,,,,,,0.656893,,,,,,,,,,,,,,b9f42ee7-e7b3-441d-8d92-62cc847358bd,243,,"[82.0, 16.2]",3930163,4,,,,0.9801759,,Left Foot,,,"[87.9, 25.0]",Ground Pass,10.5948105,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Left Wing,5,England,768,['669a8ed3-f147-4aaa-9dc5-6716557b623c'],13,,,,,,,,,,,,,,,,,England,768,00:04:13.278,Pass,
78,,,,,,,,,,,,,,,,,1.392535,,,,,,,,,,,,,,bd49194b-a6cd-4dd3-9fef-69978af2957a,247,,"[83.7, 23.4]",3930163,4,,,,-3.0897872,,Right Foot,,,"[70.2, 22.7]",Ground Pass,13.518136,,,,,Marc Guehi,34526.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['b472fd7d-bf1d-490b-a0a2-9a6f2f1949d9'],15,,,,,,,,,,,,,,,,,England,768,00:04:15.134,Pass,
79,,,,,,,,,,,,,,,,,0.702984,,,,,,,,,,,,,,b323bdd4-068d-40ea-8dae-67d62ae8588b,250,,"[70.5, 23.4]",3930163,4,,,,-1.260095,,Right Foot,,,"[74.0, 12.5]",Ground Pass,11.448144,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,5,England,768,['7dd5bf7a-23ee-488f-9949-8651e3b6d9b9'],16,,,,,,,,,,,,,,,,,England,768,00:04:16.569,Pass,
80,,,,,,,,,,,,,,,,,0.915069,,,,,,,,,,,,,,fd76d8a8-9292-43d5-be93-2c902c345dc5,253,,"[74.7, 13.0]",3930163,4,,,,0.4800396,,Right Foot,,,"[86.8, 19.3]",Ground Pass,13.641848,,,,,Phil Foden,4354.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['d3b775b8-573f-4afa-8b21-5079f579cb9d'],17,,,,,,,,,,,,,,,,,England,768,00:04:17.995,Pass,
81,,,,,,,,,,,,,,,,,1.118806,,,,,,,,,,,,,,80f607d0-c24d-44ad-a842-52a18d1e2b29,256,,"[86.8, 19.3]",3930163,4,,,,-2.1351473,,Left Foot,,,"[79.9, 8.4]",Ground Pass,12.900388,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Left Wing,5,England,768,['afac45d8-fbc0-4642-8e2a-d9ba60607256'],18,,,,,,,,,,,,,,,,,England,768,00:04:18.980,Pass,
82,,,,,,,,,,,,,,,,,1.684187,,,,,,,,,,,,,,523a3d66-15a8-4053-acc4-20529d0f3463,259,,"[77.5, 8.9]",3930163,4,,,,1.9597532,,Right Foot,,,"[65.0, 39.4]",Ground Pass,32.9621,,,,,John Stones,3244.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['b7494d6b-a477-4395-a2b4-fa7b8b3bde6b'],22,,,,,,,,,,,,,,,,,England,768,00:04:22.476,Pass,
83,,,,,,,,,,,,,,,,,2.08553,,,,,,,,,,,,,,cf260121-395d-40bc-bbe4-1217ca453830,262,,"[66.0, 44.6]",3930163,4,,,,0.94969773,,Right Foot,,,"[89.9, 78.0]",Ground Pass,41.070305,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,5,England,768,['82d854d6-9dc1-4552-925b-7ca716054599'],25,,,,,,,,,,,,,,,,,England,768,00:04:25.264,Pass,
84,,,,,,,,,,,,,,,,,0.95546,,,,,,,,,,,,,,e6a3fa2a-2cb9-4c9d-b25b-238d29bd5f61,265,,"[89.3, 75.4]",3930163,4,,,,-2.8437896,,Right Foot,,,"[79.2, 72.3]",Ground Pass,10.565037,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,5,England,768,['94c490d2-282d-4a42-9e8e-32bfd60a55ef'],29,,,,,,,,,,,,,,,,,England,768,00:04:29.021,Pass,
85,,,,,,,,,,,,,,,,,1.609516,,,,,,,,,,,,,,60f6df45-47dd-4ae0-8e32-4236e64ed857,268,,"[79.5, 72.3]",3930163,4,,,,-2.0432932,,Right Foot,,,"[72.6, 58.8]",Ground Pass,15.161135,,,,,John Stones,3244.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,5,England,768,['472bbd61-6cfe-4ca8-ad23-1cd16abb3243'],30,,,,,,,,,,,,,,,,,England,768,00:04:30.750,Pass,
86,,,,,,,,,,,,,,,,,0.651917,,,,,,,,,,,,,,d0e672d8-f5e3-4e6b-8f22-aa099421f9b5,271,,"[85.4, 45.8]",3930163,4,,,,-1.0560123,,Right Foot,,,"[91.0, 35.9]",Ground Pass,11.374093,,,,,Phil Foden,4354.0,,,,,,1,From Free Kick,John Stones,3244.0,Right Center Back,5,England,768,['f1a86497-8598-472e-997b-db8e55a8bdf5'],36,,,,,,,,,,,,,,,,,England,768,00:04:36.273,Pass,
87,,,,,,,,,,,,,,,,,0.841552,,,,,,,,,,,,,,07d7af86-dec5-4299-80a8-d7282a82457b,274,,"[91.0, 35.9]",3930163,4,,,,-1.388628,,Left Foot,,,"[93.1, 24.5]",Ground Pass,11.591807,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Phil Foden,4354.0,Left Wing,5,England,768,['f72afc47-9902-434a-80d8-08b66f96b65d'],36,,,,,,,,,,,,,,,,,England,768,00:04:36.971,Pass,
88,,,,,,,,,,,,,,,,,0.764728,,,,,,,,,,,,,,57bf8ada-34ba-4b39-bfef-f77700b2704c,277,,"[99.6, 26.0]",3930163,4,,,,0.93271035,,Right Foot,,,"[106.2, 34.9]",Ground Pass,11.080162,,,,,Phil Foden,4354.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,5,England,768,['7b5ebf65-4cc3-4353-ac89-7362f73c22a4'],39,,,,,,,,,,,,,,,,,England,768,00:04:39.433,Pass,
89,,,,,,,,,,,,,,,,,3.737585,,,,,,,,,,,,,,870caada-8505-4f00-b0af-9d4fcfef7494,284,,"[48.4, 30.7]",3930163,4,True,,,2.575625,,Right Foot,,,"[31.4, 41.5]",Ground Pass,20.140507,,,,,Jordan Pickford,3468.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,6,England,768,['dad4f0a4-ac3e-4aca-81ef-c00fdaa6845c'],45,,,,,,,,,,,,,,,,,England,768,00:04:45.396,Pass,
90,,,,,,,,,,,,,,,,,1.099622,,,,,,,,,,,,,,9d6a9215-3561-4ad4-b639-4302effb567d,286,,"[35.9, 42.2]",3930163,4,,,,1.0750897,,Left Foot,,,"[43.2, 55.7]",Ground Pass,15.347313,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,6,England,768,['680c392d-c2d7-48ac-9f6f-6c195231a8af'],49,,,,,,,,,,,,,,,,,England,768,00:04:49.167,Pass,
91,,,,,,,,,,,,,,,,,3.212376,,,,,,,,,,,,,,6b3074f9-605b-4f5b-8d59-76cddd6e72b5,289,,"[51.5, 52.9]",3930163,4,,,,-0.44089088,,Right Foot,,,"[106.6, 26.9]",High Pass,60.926266,,,Pass Offside,,Kieran Trippier,3308.0,,,Through Ball,True,,1,Regular Play,Kyle Walker,3205.0,Right Back,6,England,768,['77828c92-2f9d-4c1f-80e7-db74ec2b1b08'],53,,,,,,,,,,,,,,,,,England,768,00:04:53.786,Pass,
